Comparison	Gene	PVal	FDR	Log2FC	abs	Label	Paradigm
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SNHG14	2.38421618231383e-28	5.10849688326296e-26	-0.452483678516305	0.452483678516305	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS18	3.84537012066191e-28	8.09715608338689e-26	0.270120435816083	0.270120435816083	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ACAP3	6.26162987827272e-28	1.29615738480245e-25	-0.391133298042893	0.391133298042893	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ATP5F1E	1.11782410582883e-27	2.27533096741459e-25	0.470965503983611	0.470965503983611	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SEC11C	1.35688523322652e-27	2.71666218908123e-25	0.457558220082725	0.457558220082725	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	COX7C	2.12839773564458e-27	4.19260024926246e-25	0.44317990852035	0.44317990852035	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TMBIM6	2.96810110944091e-27	5.75387600787331e-25	0.273879150726382	0.273879150726382	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	HSPD1	3.85886696947353e-27	7.36380348409065e-25	-0.341021928836317	0.341021928836317	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PEG10	6.4341592273107e-27	1.20892902527916e-24	0.499333277247993	0.499333277247993	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ATP5ME	9.38415090419528e-27	1.73649446958995e-24	0.504664837495053	0.504664837495053	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	THY1	9.69094849997255e-27	1.76650080642037e-24	0.396557136901472	0.396557136901472	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS27	1.23125573612944e-26	2.21137151549248e-24	0.394610927739818	0.394610927739818	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SARAF	2.73023880748363e-26	4.83252268924603e-24	0.178511569286914	0.178511569286914	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	CHCHD2	3.28538415830003e-26	5.73205667504546e-24	0.438133210122127	0.438133210122127	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	LUZP2	4.19156826397369e-26	7.21008777576206e-24	0.325332286679031	0.325332286679031	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TMA7	9.77568325590115e-26	1.65820027228223e-23	0.412285447395262	0.412285447395262	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	EEF1A1	1.22756443532756e-25	2.05373211625418e-23	0.357408089177833	0.357408089177833	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SEC62	2.74190204620055e-25	4.52524995814153e-23	0.312169781232775	0.312169781232775	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PET100	3.8271832181023e-25	6.23218515235779e-23	0.423784319137667	0.423784319137667	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PCMTD2	6.59863621793034e-25	1.06038347538925e-22	-0.37841766026746	0.37841766026746	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS7	1.13516918250189e-24	1.80049626310332e-22	0.262049623732417	0.262049623732417	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SRP14	1.29404448957128e-24	2.02617504501718e-22	0.342891776828938	0.342891776828938	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	LINC00632	1.49657066735446e-24	2.31362247600001e-22	-0.387028733876048	0.387028733876048	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL30	1.88133073935666e-24	2.87208653997035e-22	0.352358971447616	0.352358971447616	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL38	2.41135549711123e-24	3.6357882328666e-22	0.44242763469133	0.44242763469133	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	BEX3	2.75056180180124e-24	4.09665991285348e-22	0.314179819795235	0.314179819795235	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL39	3.53111743579748e-24	5.19584786064996e-22	0.3920908011746	0.3920908011746	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS28	3.80847017591567e-24	5.53724360219738e-22	0.363195513015083	0.363195513015083	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PRDX1	4.2809079326046e-24	6.15090924481176e-22	0.363668342004091	0.363668342004091	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	FTX	6.00903769563912e-24	8.533532253121e-22	-0.36416974622354	0.36416974622354	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL13	6.33895690675191e-24	8.89858398875415e-22	0.350251468689042	0.350251468689042	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	MT-ND1	7.37082971335971e-24	1.02295390101434e-21	-0.295979219020808	0.295979219020808	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPLP1	8.01361602223304e-24	1.09966620763519e-21	0.370755480203543	0.370755480203543	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	UBL5	1.47675217853464e-23	2.0039527062715e-21	0.440885918136471	0.440885918136471	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL27	1.63921463748376e-23	2.19997015028452e-21	0.391131210892764	0.391131210892764	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	MARCKSL1	1.794478281181e-23	2.38216991826778e-21	0.354132760988286	0.354132760988286	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	IGFBP2	2.3577262992062e-23	3.09622702066724e-21	0.391201183081511	0.391201183081511	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	GALR1	2.67290947832396e-23	3.47279185731602e-21	-0.301161548061075	0.301161548061075	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL18	4.19806771694612e-23	5.39694747653294e-21	0.283736755457474	0.283736755457474	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ABHD2	5.76285634319631e-23	7.33143380411005e-21	0.397161047635527	0.397161047635527	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL36	9.06084251402397e-23	1.14082546003891e-20	0.397618941578987	0.397618941578987	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	H1-4	1.20498272267704e-22	1.50167897878109e-20	0.348723361417603	0.348723361417603	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	HNRNPH1	1.39749152758352e-22	1.72399636630075e-20	-0.349306804718019	0.349306804718019	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS27A	2.04667561018983e-22	2.49960492272484e-20	0.292280684873961	0.292280684873961	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	INTS6	4.32297154341677e-22	5.22737143165831e-20	-0.314663390012684	0.314663390012684	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS4X	6.46286965699017e-22	7.73833599223735e-20	0.358692281089599	0.358692281089599	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NDUFC1	1.08063680090817e-21	1.28134148053315e-19	0.447650324438019	0.447650324438019	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	FAU	1.3726931823038e-21	1.61199056110349e-19	0.304764747064028	0.304764747064028	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	GOLM1	1.70978540216585e-21	1.98872467777633e-19	0.363208236924845	0.363208236924845	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RTN3	1.80893011415524e-21	2.08419466831867e-19	0.284857232217165	0.284857232217165	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PNISR	2.22460466394503e-21	2.53916792156642e-19	-0.271755755601999	0.271755755601999	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	H3-3A	2.44282020319872e-21	2.76242251311722e-19	0.332718109727055	0.332718109727055	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NEAT1	3.10325127234583e-21	3.47706493478528e-19	-0.217768085616425	0.217768085616425	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NDUFB2	3.62045287983403e-21	4.01969009285573e-19	0.403340937992142	0.403340937992142	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL34	4.66048559280659e-21	5.12779374278801e-19	0.397686466188671	0.397686466188671	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	CALR	4.9843607022757e-21	5.43517832650832e-19	0.356828537870632	0.356828537870632	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	AP2B1	5.41817396324229e-21	5.8559432400954e-19	0.378553763393947	0.378553763393947	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NDUFB1	7.56023804368268e-21	8.09940238837689e-19	0.459354954162865	0.459354954162865	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	KCNQ1OT1	8.94350403768833e-21	9.498001288025e-19	-0.484788112009368	0.484788112009368	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL35	1.09262503730398e-20	1.15036461901668e-18	0.37803865076493	0.37803865076493	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	MARCKS	1.33486543860892e-20	1.39339415399409e-18	0.216080762604909	0.216080762604909	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	WSB1	1.96639611155789e-20	2.03521997546242e-18	-0.282793979271648	0.282793979271648	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS19	2.16465344132498e-20	2.22158928394134e-18	0.270694852932472	0.270694852932472	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ATP6V0E1	3.50223525134026e-20	3.56439992705155e-18	0.39646300423692	0.39646300423692	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TMEM59	4.76161766520049e-20	4.80608566488377e-18	0.285933464649043	0.285933464649043	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TIMP2	6.16811497682832e-20	6.17468755836101e-18	0.396755287298137	0.396755287298137	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NKAIN4	6.29619131409193e-20	6.25165727796787e-18	0.362927774393797	0.362927774393797	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	DDX17	6.63500420488925e-20	6.53494406083165e-18	-0.292860053629842	0.292860053629842	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS15	1.23437657246089e-19	1.1964635777353e-17	0.297192977520163	0.297192977520163	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	CIRBP	1.28766140581801e-19	1.23828415348467e-17	-0.225601418441334	0.225601418441334	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL37A	1.45086264558466e-19	1.38432699144731e-17	0.265298113465112	0.265298113465112	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL32	1.54962466748456e-19	1.46709814449527e-17	0.345092842390577	0.345092842390577	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SNRNP70	2.09227840971651e-19	1.96561509368213e-17	-0.337276242350882	0.337276242350882	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	MT-ND2	2.16161740867148e-19	2.0152544589393e-17	-0.268908986577928	0.268908986577928	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RAB2A	3.11958477577274e-19	2.88632491412973e-17	0.303420351074822	0.303420351074822	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	GABPB1-AS1	3.3814796770916e-19	3.0958499820227e-17	-0.336906552560312	0.336906552560312	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PRDX2	3.3967403389097e-19	3.0958499820227e-17	0.329102227734054	0.329102227734054	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS14	4.32202981926897e-19	3.90999630983199e-17	0.314545189335762	0.314545189335762	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL15	4.79708229857039e-19	4.27878238306899e-17	0.30859236957908	0.30859236957908	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TSC22D1	4.79974769901296e-19	4.27878238306899e-17	0.257915624413792	0.257915624413792	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	PON2	6.18246295137549e-19	5.4714797119673e-17	0.346660512300367	0.346660512300367	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	UQCR11	6.39123564536961e-19	5.6155511465395e-17	0.430034692724058	0.430034692724058	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RABAC1	7.65398797342921e-19	6.67701107996364e-17	0.358748353722117	0.358748353722117	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	SPARCL1	8.50720129005565e-19	7.36868435145033e-17	0.487037159601336	0.487037159601336	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPL35A	1.10016868584265e-18	9.462225464927e-17	0.310148230358852	0.310148230358852	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	LINC00342	1.15344289377066e-18	9.85104759553923e-17	-0.273750459755133	0.273750459755133	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	TUBB2B	1.99112161222057e-18	1.68872001736457e-16	0.177806328178972	0.177806328178972	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RBM25	2.82579884649773e-18	2.375141799023e-16	-0.299008015096713	0.299008015096713	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ATP5PF	2.83935726404125e-18	2.375141799023e-16	0.375324240027253	0.375324240027253	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	BCAN	3.21010896654234e-18	2.66701093934569e-16	0.187616125459279	0.187616125459279	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NDUFA1	4.12335936014311e-18	3.40260728820458e-16	0.433754007122506	0.433754007122506	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	RPS24	4.22428099014293e-18	3.46249286796078e-16	0.284965642376565	0.284965642376565	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	ELOB	4.84844524735844e-18	3.94760412039924e-16	0.356849949215998	0.356849949215998	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	NDUFB11	5.28654909229053e-18	4.27580291815525e-16	0.384422517115311	0.384422517115311	Young WT Isograft vs Young WT Ctr	Isograft
WT.Adult.CtrlRescue.vs.WT.Adult.Alone	OST4	5.65766110744593e-18	4.5458562569235e-16	0.408699270058253	0.408699270058253	Young WT Isograft vs Young WT Ctr	Isograft
